date,academic,cfp,funding,misc,personal,research,service-external,service-internal,system,teaching,twitter
2005-10-01,0,0,0,0,0,4,0,1,0,0,0
2005-10-02,18,0,0,0,2,15,0,5,0,0,0
2005-10-03,1,8,1,0,1,10,1,3,0,0,0
2005-10-04,7,0,8,0,4,26,0,0,0,0,0
2005-10-05,12,0,5,0,0,28,0,17,0,4,0
2005-10-06,11,0,3,0,1,26,0,7,0,4,0
2005-10-07,5,0,14,0,1,18,0,5,0,4,0
2005-10-08,2,0,8,1,1,37,0,6,0,0,0
2005-10-09,0,0,4,0,0,3,0,4,0,1,0
2005-10-10,2,0,7,1,2,12,0,10,0,8,0
2005-10-11,3,0,5,2,4,19,0,3,0,6,0
2005-10-12,1,0,2,1,1,47,0,11,0,9,0
2005-10-13,1,0,3,1,0,25,0,2,0,0,0
2005-10-14,0,0,5,0,1,11,0,1,0,0,0
2005-10-15,0,0,0,1,0,5,0,0,0,6,0
2005-10-16,1,0,0,0,1,8,0,1,0,9,0
2005-10-17,9,0,0,0,0,17,0,28,0,3,0
2005-10-18,13,0,0,4,5,37,0,20,0,3,0
2005-10-19,7,6,0,1,0,34,0,4,0,1,0
2005-10-20,3,3,0,0,7,29,0,17,0,5,0
2005-10-21,5,0,0,0,1,26,0,11,0,2,0
2005-10-22,9,0,0,1,0,20,0,3,0,1,0
2005-10-23,3,0,0,0,0,17,0,0,0,4,0
2005-10-24,11,0,2,0,1,40,0,7,0,6,0
2005-10-25,13,4,0,0,0,55,0,9,0,7,0
2005-10-26,10,0,0,3,1,27,0,20,0,6,0
2005-10-27,13,1,0,0,0,12,0,20,0,5,0
2005-10-28,7,0,0,0,0,9,0,34,0,8,0
2005-10-29,0,0,0,0,0,0,0,1,0,9,0
2005-10-30,1,0,0,2,1,3,0,0,0,12,0
2005-10-31,5,2,0,5,2,21,0,16,0,2,0
2005-11-01,6,0,0,7,0,18,0,14,0,1,0
2005-11-02,23,0,0,0,0,15,0,13,0,2,0
2005-11-03,13,7,0,0,4,14,0,6,0,2,0
2005-11-04,6,11,0,0,6,30,0,7,0,0,0
2005-11-05,1,0,0,0,0,21,0,3,0,3,0
2005-11-06,2,0,0,0,1,16,0,5,0,2,0
2005-11-07,5,0,0,0,2,32,0,5,0,11,0
2005-11-08,4,0,0,4,0,44,0,17,0,14,0
2005-11-09,6,0,0,0,0,32,0,14,0,14,0
2005-11-10,4,0,0,0,1,35,0,14,0,3,0
2005-11-11,1,0,0,2,3,21,0,9,0,7,0
2005-11-12,0,0,0,0,0,6,0,0,0,1,0
2005-11-13,1,0,0,0,7,22,0,25,0,2,0
2005-11-14,2,0,0,1,7,38,0,21,0,2,0
2005-11-15,8,6,0,5,4,25,0,14,0,5,0
2005-11-16,0,4,0,0,0,7,0,6,0,1,0
2005-11-17,2,0,0,0,0,21,0,7,0,0,0
2005-11-18,7,0,0,0,0,40,0,0,0,5,0
2005-11-19,2,0,0,0,0,18,0,0,0,1,0
2005-11-20,3,0,0,0,0,24,0,1,0,3,0
2005-11-21,7,0,0,0,3,26,0,7,0,10,0
2005-11-22,8,0,0,5,2,30,0,4,0,15,0
2005-11-23,2,0,0,1,1,23,0,9,0,1,0
2005-11-24,1,0,0,0,2,1,0,0,0,0,0
2005-11-25,1,0,0,0,0,5,0,0,0,0,0
2005-11-26,0,0,0,0,0,4,0,7,0,0,0
2005-11-27,3,0,0,1,0,1,0,9,0,1,0
2005-11-28,5,5,0,0,1,23,0,1,0,13,0
2005-11-29,3,0,0,3,0,21,0,4,0,9,0
2005-11-30,6,1,0,0,1,14,0,2,0,5,0
2005-12-01,13,0,0,2,0,31,3,19,0,13,0
2005-12-02,2,0,0,0,0,7,0,7,0,3,0
2005-12-03,0,0,0,0,1,2,0,0,0,3,0
2005-12-04,2,0,0,0,5,6,0,3,0,10,0
2005-12-05,24,0,0,0,1,21,3,5,0,16,0
2005-12-06,8,0,0,4,12,14,2,13,0,6,0
2005-12-07,4,0,0,0,6,26,2,11,0,0,0
2005-12-08,8,0,0,2,7,10,2,13,0,1,0
2005-12-09,10,0,0,0,4,12,0,1,0,1,0
2005-12-10,1,0,0,0,1,7,0,1,0,3,0
2005-12-11,0,0,0,0,1,19,0,0,0,3,0
2005-12-12,2,2,0,0,4,32,0,2,0,3,0
2005-12-13,6,0,1,2,8,13,0,4,0,3,0
2005-12-14,6,0,0,1,2,8,0,7,0,14,0
2005-12-15,3,0,0,0,0,22,0,0,0,2,0
2005-12-16,5,0,0,0,18,19,0,2,0,19,0
2005-12-17,2,0,0,0,0,3,0,0,0,8,0
2005-12-18,7,0,0,1,3,3,0,1,0,9,0
2005-12-19,6,0,0,3,2,10,0,0,0,10,0
2005-12-20,1,0,0,2,2,17,0,1,0,11,0
2005-12-21,2,5,0,0,3,9,0,2,0,24,0
2005-12-22,0,4,0,0,2,6,0,1,0,3,0
2005-12-23,9,0,0,0,2,8,0,10,0,0,0
2005-12-24,1,0,0,0,3,3,0,2,0,0,0
2005-12-25,1,0,0,0,0,0,0,0,0,0,0
2005-12-26,3,0,0,0,0,0,0,0,0,0,0
2005-12-27,1,0,0,0,0,0,0,0,0,0,0
2005-12-28,1,0,0,0,0,2,0,3,0,0,0
2005-12-29,1,0,0,5,2,2,0,1,0,1,0
2005-12-30,0,0,0,0,0,2,0,1,0,0,0
2005-12-31,0,0,0,2,1,0,0,0,0,0,0
2006-01-02,0,0,0,1,0,12,0,2,0,0,0
2006-01-03,3,0,0,0,0,10,0,1,0,1,0
2006-01-04,7,0,0,5,1,28,0,8,0,1,0
2006-01-05,5,7,0,0,2,38,0,2,0,5,0
2006-01-06,3,0,10,0,0,21,0,12,0,2,0
2006-01-07,5,0,1,0,0,1,0,3,0,0,0
2006-01-08,0,0,1,0,1,6,0,0,0,0,0
2006-01-09,2,3,1,0,1,35,0,15,0,0,0
2006-01-10,3,0,11,0,0,63,0,6,0,2,0
2006-01-11,4,4,6,0,0,22,0,2,0,0,0
2006-01-12,15,0,0,2,0,12,0,2,0,3,0
2006-01-13,14,0,5,0,2,26,0,15,0,0,0
2006-01-14,0,0,0,0,0,3,0,1,0,0,0
2006-01-15,1,0,2,0,0,1,0,2,0,0,0
2006-01-16,8,0,3,0,0,24,0,21,0,1,0
2006-01-17,1,7,4,0,0,30,0,6,0,2,0
2006-01-18,8,8,0,0,2,29,0,15,0,4,0
2006-01-19,11,0,1,1,2,18,0,8,0,2,0
2006-01-20,7,0,9,0,0,26,0,4,0,1,0
2006-01-21,0,0,1,0,0,1,0,0,0,0,0
2006-01-22,0,0,0,0,0,1,0,0,0,1,0
2006-01-23,16,0,3,0,3,26,0,1,0,2,0
2006-01-24,12,0,1,2,0,22,0,6,0,7,0
2006-01-25,12,0,1,0,3,15,0,2,0,2,0
2006-01-26,12,2,7,0,0,30,0,3,0,7,0
2006-01-27,8,0,4,1,2,27,0,2,0,2,0
2006-01-28,0,0,0,0,0,4,0,1,0,1,0
2006-01-29,1,0,0,0,0,18,0,1,0,2,0
2006-01-30,4,6,0,0,0,16,0,1,0,2,0
2006-01-31,12,0,0,0,3,20,0,1,0,6,0
2006-02-01,6,4,8,0,0,31,0,5,0,3,0
2006-02-02,24,2,4,0,2,42,0,1,0,1,0
2006-02-03,9,13,0,0,0,13,0,1,0,1,0
2006-02-04,5,0,0,0,1,0,0,0,0,1,0
2006-02-05,5,0,0,0,2,3,0,1,0,0,0
2006-02-06,22,0,4,0,1,23,0,1,0,3,0
2006-02-07,12,0,1,0,1,34,0,6,0,6,0
2006-02-08,8,11,2,0,2,18,7,2,0,6,0
2006-02-09,10,4,4,0,0,17,4,0,0,3,0
2006-02-10,6,0,11,0,1,25,0,5,0,1,0
2006-02-11,0,0,1,0,0,1,0,1,0,0,0
2006-02-12,1,0,1,0,0,12,0,0,0,1,0
2006-02-13,9,0,0,2,0,44,0,6,0,8,0
2006-02-14,11,3,0,4,1,42,0,3,0,7,0
2006-02-15,5,1,2,0,3,40,0,1,0,3,0
2006-02-16,4,0,0,0,0,43,0,4,0,0,0
2006-02-17,12,3,0,1,1,31,0,11,0,3,0
2006-02-18,1,0,0,0,1,8,0,0,0,0,0
2006-02-19,2,0,0,1,1,13,0,1,0,1,0
2006-02-20,8,0,0,0,1,25,0,9,0,4,0
2006-02-21,9,0,0,4,2,51,0,4,0,1,0
2006-02-22,13,0,1,0,0,34,0,1,0,2,0
2006-02-23,11,5,4,1,0,33,0,0,0,0,0
2006-02-24,1,2,4,0,0,25,0,0,0,0,0
2006-02-25,0,0,0,0,1,2,0,1,0,0,0
2006-02-26,7,0,0,0,1,11,0,2,0,0,0
2006-02-27,12,0,3,0,2,37,0,24,0,3,0
2006-02-28,7,0,0,0,1,35,0,1,0,0,0
2006-03-01,4,0,1,0,0,41,0,3,0,1,0
2006-03-02,10,0,8,6,1,56,0,12,0,0,0
2006-03-03,7,0,1,0,1,18,0,10,0,1,0
2006-03-04,5,0,1,0,0,4,0,0,0,0,0
2006-03-05,5,0,4,0,0,8,0,6,0,3,0
2006-03-06,15,6,8,0,0,21,0,31,0,4,0
2006-03-07,14,9,6,1,0,14,0,8,0,1,0
2006-03-08,12,0,6,1,0,9,0,5,0,3,0
2006-03-09,12,4,5,0,5,27,0,10,0,5,0
2006-03-10,11,4,5,0,3,37,0,7,0,6,0
2006-03-11,8,0,0,0,0,0,0,0,0,2,0
2006-03-12,6,0,0,0,0,1,0,2,0,6,0
2006-03-13,18,0,0,0,1,30,0,12,0,12,0
2006-03-14,34,6,1,0,4,21,0,3,0,1,0
2006-03-15,12,1,2,0,0,24,0,5,0,4,0
2006-03-16,9,2,0,1,0,8,0,7,0,2,0
2006-03-17,11,3,0,1,0,21,0,7,0,2,0
2006-03-18,5,0,0,1,1,6,0,1,0,0,0
2006-03-19,4,0,0,4,1,2,0,0,0,0,0
2006-03-20,5,2,2,2,0,8,0,0,0,0,0
2006-03-21,2,3,0,2,1,12,0,0,0,0,0
2006-03-22,7,0,0,0,1,15,0,8,0,0,0
2006-03-23,7,0,0,0,1,6,0,0,0,1,0
2006-03-24,7,0,0,1,1,3,0,6,0,0,0
2006-03-25,0,0,0,0,0,2,0,0,0,0,0
2006-03-26,3,0,0,1,1,2,0,0,0,0,0
2006-03-27,10,2,0,5,0,23,0,18,0,2,0
2006-03-28,6,11,2,4,0,22,0,11,0,2,0
2006-03-29,9,4,0,1,2,36,0,7,0,6,0
2006-03-30,5,0,0,0,0,30,0,8,0,1,0
2006-03-31,5,0,0,1,0,14,0,6,0,1,0
2006-04-01,2,0,0,0,0,1,0,0,0,0,0
2006-04-02,1,0,0,0,0,2,0,2,0,0,0
2006-04-03,15,0,0,0,5,43,0,25,0,3,0
2006-04-04,20,0,0,2,9,45,0,16,0,4,0
2006-04-05,13,9,0,0,8,40,0,2,0,8,0
2006-04-06,22,2,0,2,5,55,0,8,0,4,0
2006-04-07,10,1,0,1,4,43,0,2,0,0,0
2006-04-08,2,0,0,0,8,10,0,0,0,0,0
2006-04-09,12,0,0,0,4,15,0,0,0,3,0
2006-04-10,19,1,0,0,19,53,0,13,0,2,0
2006-04-11,5,5,0,2,0,43,0,7,0,0,0
2006-04-12,17,0,0,0,2,21,0,4,0,2,0
2006-04-13,21,0,0,0,8,41,0,1,0,2,0
2006-04-14,17,3,1,1,6,18,0,0,0,2,0
2006-04-15,3,0,0,0,9,8,0,1,0,0,0
2006-04-16,21,0,0,0,7,18,0,3,0,7,0
2006-04-17,14,0,0,0,3,26,0,7,0,4,0
2006-04-18,43,1,1,4,1,28,0,5,0,4,0
2006-04-19,14,6,3,0,5,22,0,3,0,1,0
2006-04-20,19,0,2,0,20,31,0,5,0,1,0
2006-04-21,18,6,5,0,15,16,0,5,0,1,0
2006-04-22,25,0,0,4,7,22,0,0,0,1,0
2006-04-23,4,0,0,0,11,11,0,0,0,0,0
2006-04-24,32,0,0,1,11,23,0,2,0,6,0
2006-04-25,20,3,0,0,5,16,0,12,0,1,0
2006-04-26,29,0,0,0,7,24,0,9,0,0,0
2006-04-27,29,2,0,0,7,33,0,8,0,4,0
2006-04-28,29,0,0,1,1,26,0,0,0,0,0
2006-04-29,18,0,0,0,6,12,0,2,0,0,0
2006-04-30,27,0,0,0,5,25,0,0,0,1,0
2006-05-01,41,5,1,1,15,41,0,0,0,5,0
2006-05-02,27,0,0,0,5,11,0,5,0,0,0
2006-05-03,12,0,1,0,9,24,0,7,0,3,0
2006-05-04,15,0,0,0,3,22,0,0,0,1,0
2006-05-05,1,6,0,0,1,14,0,2,0,1,0
2006-05-06,4,0,2,0,1,12,0,2,0,1,0
2006-05-07,3,1,0,0,0,1,0,0,0,0,0
2006-05-08,7,1,0,2,0,26,0,8,0,5,0
2006-05-09,3,3,3,0,0,26,0,5,0,7,0
2006-05-10,7,0,0,4,1,42,0,11,0,5,0
2006-05-11,15,0,0,0,3,51,0,5,0,7,0
2006-05-12,5,0,0,1,0,16,0,4,0,0,0
2006-05-13,4,0,0,0,0,6,0,0,0,1,0
2006-05-14,4,0,0,0,2,8,0,0,0,1,0
2006-05-15,22,0,9,3,2,25,0,6,0,11,0
2006-05-16,5,0,1,0,3,7,0,5,0,14,0
2006-05-17,11,3,0,0,0,14,0,5,0,0,0
2006-05-18,19,0,0,1,1,30,0,1,0,0,0
2006-05-19,8,0,0,0,2,15,0,0,0,0,0
2006-05-20,8,0,0,2,1,8,0,0,0,0,0
2006-05-21,7,0,0,0,3,10,0,2,0,0,0
2006-05-22,2,1,0,0,1,18,0,0,0,0,0
2006-05-23,3,0,0,3,3,39,0,0,0,0,0
2006-05-24,3,1,0,1,0,7,0,0,0,0,0
2006-05-25,5,0,0,0,0,11,0,0,0,0,0
2006-05-26,4,8,0,0,0,17,0,0,0,0,0
2006-05-28,2,0,0,0,0,0,0,0,0,0,0
2006-05-29,0,1,0,0,0,3,0,0,0,0,0
2006-05-30,2,0,0,0,0,18,0,1,0,0,0
2006-05-31,4,0,0,0,0,23,0,0,0,0,0
2006-06-01,9,1,0,0,1,17,0,0,0,0,0
2006-06-02,1,0,0,0,0,15,0,0,0,1,0
2006-06-03,1,0,0,1,2,3,0,0,0,0,0
2006-06-04,0,0,0,0,0,7,0,0,0,0,0
2006-06-05,9,0,0,0,2,25,0,0,0,1,0
2006-06-06,1,0,0,0,1,18,0,0,0,0,0
2006-06-07,4,0,0,0,2,19,0,0,0,1,0
2006-06-08,3,0,0,0,0,5,0,0,0,0,0
2006-06-09,2,0,0,0,0,9,0,0,0,0,0
2006-06-10,0,0,0,0,0,1,0,0,0,0,0
2006-06-11,0,0,0,4,0,1,0,0,0,0,0
2006-06-12,11,4,8,8,0,21,0,5,0,0,0
2006-06-13,10,1,2,2,1,20,0,1,0,0,0
2006-06-14,23,0,9,1,0,28,0,0,0,0,0
2006-06-15,14,0,2,2,1,17,0,0,0,1,0
2006-06-16,15,8,2,3,10,35,0,1,0,1,0
2006-06-17,1,0,0,0,0,0,0,0,0,0,0
2006-06-18,1,0,0,4,0,6,0,0,0,0,0
2006-06-19,3,0,5,2,3,18,0,0,0,0,0
2006-06-20,4,0,12,3,2,29,0,1,0,0,0
2006-06-21,7,0,1,0,5,60,0,0,0,0,0
2006-06-22,21,0,0,2,1,19,0,1,0,0,0
2006-06-23,2,2,0,2,2,14,0,0,0,0,0
2006-06-24,0,0,0,0,0,3,0,0,0,0,0
2006-06-25,1,0,0,2,0,14,0,0,0,0,0
2006-06-26,8,0,4,3,3,17,0,2,0,0,0
2006-06-27,7,0,0,2,2,12,0,2,0,1,0
2006-06-28,2,0,8,1,2,23,0,12,0,1,0
2006-06-29,5,0,2,0,7,39,0,3,0,0,0
2006-06-30,5,0,0,2,1,4,0,2,0,0,0
2006-07-01,2,0,0,0,0,8,0,0,0,0,0
2006-07-02,1,0,0,0,0,2,0,0,0,0,0
2006-07-03,5,1,2,2,1,16,0,2,0,0,0
2006-07-04,2,0,0,0,1,7,0,0,0,0,0
2006-07-05,1,0,10,0,4,21,0,0,0,0,0
2006-07-06,6,0,8,2,1,8,0,3,0,0,0
2006-07-07,4,0,14,0,3,28,0,1,0,0,0
2006-07-09,2,0,8,0,0,1,0,0,0,0,0
2006-07-10,6,0,3,3,1,16,0,0,0,0,0
2006-07-11,12,0,4,2,4,21,0,3,0,0,0
2006-07-12,4,0,0,0,4,11,0,0,1,0,0
2006-07-13,5,0,7,1,3,24,0,0,0,0,0
2006-07-14,3,0,10,1,1,5,0,1,0,1,0
2006-07-15,0,0,3,0,0,0,0,0,0,0,0
2006-07-16,4,0,4,0,0,6,0,1,0,0,0
2006-07-17,20,0,11,2,3,23,0,2,0,0,0
2006-07-18,9,1,6,2,2,31,0,0,0,0,0
2006-07-19,7,0,2,1,0,21,0,0,0,0,0
2006-07-20,12,0,4,1,2,28,0,0,0,0,0
2006-07-21,5,0,8,1,13,30,0,16,0,3,0
2006-07-22,2,0,0,0,1,2,0,4,0,0,0
2006-07-23,2,0,0,0,0,1,0,0,0,0,0
2006-07-24,7,0,3,1,0,8,0,0,0,2,0
2006-07-25,11,0,3,4,2,12,0,4,0,1,0
2006-07-26,6,0,0,1,6,19,0,0,0,1,0
2006-07-27,7,0,0,1,2,15,0,2,0,0,0
2006-07-28,4,0,1,0,0,21,0,1,0,0,0
2006-07-29,0,0,0,0,0,4,0,1,0,1,0
2006-07-30,1,0,0,0,0,12,0,0,0,3,0
2006-07-31,12,0,5,0,2,31,0,1,0,4,0
2006-08-01,16,0,11,4,0,31,0,2,0,0,0
2006-08-02,16,1,1,0,0,17,0,0,0,0,0
2006-08-03,27,0,0,1,0,32,0,0,0,0,0
2006-08-04,9,0,3,1,4,13,0,0,0,2,0
2006-08-05,15,0,3,1,0,2,0,0,0,3,0
2006-08-06,17,0,0,2,0,5,0,0,0,0,0
2006-08-07,8,0,3,2,0,7,0,0,0,0,0
2006-08-08,22,0,2,0,1,9,0,0,0,0,0
2006-08-09,18,1,0,0,0,12,0,0,0,0,0
2006-08-10,11,0,0,0,1,11,0,0,0,0,0
2006-08-11,2,0,0,0,0,2,0,0,0,0,0
2006-08-13,1,0,0,0,0,1,0,0,0,0,0
2006-08-14,17,1,0,1,0,22,0,5,0,0,0
2006-08-15,16,0,16,1,0,30,0,17,0,2,0
2006-08-16,9,0,7,1,0,22,0,1,0,2,0
2006-08-17,7,0,10,0,0,37,0,3,0,1,0
2006-08-18,8,1,4,1,0,12,0,0,0,6,0
2006-08-19,3,0,0,0,0,2,0,0,0,0,0
2006-08-20,13,0,0,1,0,6,0,0,0,0,0
2006-08-21,6,0,6,2,1,21,0,1,0,3,0
2006-08-22,0,0,4,1,1,16,0,0,0,1,0
2006-08-23,9,0,2,1,1,13,0,1,0,0,0
2006-08-24,11,0,6,1,3,26,0,9,0,0,0
2006-08-25,16,0,0,0,1,23,0,1,0,1,0
2006-08-26,0,0,0,0,0,3,0,1,0,1,0
2006-08-27,5,0,0,2,1,3,0,0,0,6,0
2006-08-28,12,0,0,0,0,23,0,6,0,8,0
2006-08-29,14,0,0,0,1,35,0,7,0,3,0
2006-08-30,7,1,0,1,0,27,0,2,0,1,0
2006-08-31,7,1,3,0,21,51,0,10,0,1,0
2006-09-01,10,0,0,0,11,22,0,15,0,0,0
2006-09-02,1,0,1,0,1,4,0,1,0,0,0
2006-09-03,0,0,0,0,2,3,0,1,0,1,0
2006-09-04,5,0,0,0,1,15,0,5,0,5,0
2006-09-05,7,1,0,2,1,32,0,2,0,0,0
2006-09-06,11,0,1,0,3,31,0,1,0,1,0
2006-09-07,13,2,4,2,0,21,0,1,0,0,0
2006-09-08,2,0,5,0,0,6,0,6,0,2,0
2006-09-09,2,0,1,0,1,1,0,0,0,0,0
2006-09-10,0,0,1,0,2,3,0,0,0,1,0
2006-09-11,70,0,13,0,9,63,0,5,0,8,0
2006-09-12,29,1,6,1,2,43,0,1,0,4,0
2006-09-13,18,1,4,3,3,39,0,12,0,9,0
2006-09-14,16,0,9,1,4,49,0,8,0,1,0
2006-09-15,12,1,10,1,0,17,0,7,0,10,0
2006-09-16,5,0,5,9,2,6,0,7,0,4,0
2006-09-17,3,0,0,4,1,9,0,6,0,2,0
2006-09-18,18,0,7,2,2,14,0,22,0,7,0
2006-09-19,5,0,17,0,6,25,0,10,0,8,0
2006-09-20,17,4,12,4,9,8,1,5,0,5,0
2006-09-21,3,2,5,0,1,28,0,7,0,4,0
2006-09-22,18,0,3,1,9,10,0,5,0,16,0
2006-09-23,4,0,0,0,3,1,0,0,0,1,0
2006-09-24,3,0,2,0,0,6,0,0,0,6,0
2006-09-25,8,1,10,1,4,29,0,3,0,16,0
2006-09-26,18,0,15,0,4,22,0,11,0,3,0
2006-09-27,14,0,19,1,0,39,0,9,0,2,0
2006-09-28,7,0,7,0,0,13,0,3,0,1,0
2006-09-29,9,0,0,0,0,9,0,2,0,2,0
2006-09-30,11,0,2,0,1,15,0,1,0,7,0
2006-10-01,1,1,0,0,1,10,0,1,0,22,0
2006-10-02,4,1,5,0,8,32,0,2,0,9,0
2006-10-03,9,0,21,2,0,30,0,17,0,17,0
2006-10-04,19,0,4,0,0,25,0,7,0,4,0
2006-10-05,12,0,0,0,0,29,0,4,0,0,0
2006-10-06,7,0,1,0,2,11,0,5,0,0,0
2006-10-07,10,0,1,0,5,8,0,2,0,0,0
2006-10-08,13,0,2,0,4,9,0,1,0,12,0
2006-10-09,15,0,17,0,0,34,0,0,0,8,0
2006-10-10,14,0,4,2,2,32,0,5,0,2,0
2006-10-11,15,0,13,0,0,30,0,2,0,4,0
2006-10-12,9,0,2,0,1,29,0,6,0,7,0
2006-10-13,8,0,6,2,0,19,0,12,0,2,0
2006-10-14,3,0,0,1,4,9,0,0,0,1,0
2006-10-15,10,0,8,1,1,22,0,0,0,6,0
2006-10-16,9,0,15,3,1,32,0,0,0,11,0
2006-10-17,17,0,24,4,1,21,0,3,0,4,0
2006-10-18,8,0,14,0,0,18,0,3,0,0,0
2006-10-19,13,0,27,0,2,10,0,6,0,5,0
2006-10-20,20,0,13,3,1,8,0,3,0,4,0
2006-10-21,6,0,7,0,1,11,0,0,0,0,0
2006-10-22,6,0,16,0,2,11,0,9,0,8,0
2006-10-23,4,1,26,0,3,45,0,20,0,11,0
2006-10-24,9,0,42,5,2,49,0,26,0,7,0
2006-10-25,1,0,29,0,5,34,0,15,0,5,0
2006-10-26,13,0,42,0,2,30,0,8,0,7,0
2006-10-27,8,1,19,0,0,5,0,4,0,9,0
2006-10-28,7,0,10,0,1,19,0,7,0,21,0
2006-10-29,2,0,6,5,0,4,0,0,0,17,0
2006-10-30,17,0,42,0,0,28,0,4,0,16,0
2006-10-31,13,0,51,3,0,19,0,16,0,10,0
2006-11-01,14,1,65,0,1,43,0,1,0,4,0
2006-11-02,18,2,98,1,2,33,0,2,0,4,0
2006-11-03,11,0,0,0,3,47,0,6,0,11,0
2006-11-04,1,0,2,2,3,12,0,1,0,27,0
2006-11-05,1,0,0,0,2,4,0,3,0,2,0
2006-11-06,5,7,0,0,5,36,0,4,0,16,0
2006-11-07,17,0,3,0,7,33,0,5,0,17,0
2006-11-08,15,0,0,0,5,29,0,2,0,19,0
2006-11-09,12,0,1,0,2,65,0,17,0,2,0
2006-11-10,23,4,0,0,4,60,0,0,0,6,0
2006-11-11,0,0,0,0,3,26,0,0,0,1,0
2006-11-12,9,0,0,0,2,12,0,0,0,9,0
2006-11-13,15,0,1,2,6,41,0,2,0,1,0
2006-11-14,21,2,0,4,1,61,0,4,0,3,0
2006-11-15,14,1,0,0,0,42,0,0,0,3,0
2006-11-16,9,3,0,0,0,28,0,0,0,1,0
2006-11-17,15,0,0,4,0,15,0,7,0,1,0
2006-11-18,0,1,0,1,0,4,0,6,0,0,0
2006-11-19,6,0,0,2,6,11,0,4,0,2,0
2006-11-20,5,5,0,3,8,53,0,13,0,5,0
2006-11-21,12,11,0,1,1,50,0,10,0,5,0
2006-11-22,3,11,0,0,1,11,0,4,0,1,0
2006-11-23,2,0,2,0,0,2,0,0,0,0,0
2006-11-24,2,0,0,0,1,2,0,0,0,1,0
2006-11-25,1,0,0,1,3,4,0,3,0,0,0
2006-11-26,11,0,1,0,3,9,0,3,0,1,0
2006-11-27,12,1,22,9,0,16,0,1,0,9,0
2006-11-28,9,2,13,2,2,29,0,10,0,2,0
2006-11-29,27,2,11,2,0,24,0,12,0,2,0
2006-11-30,10,0,14,8,1,51,0,19,0,13,0
2006-12-01,15,6,1,1,0,19,0,2,0,0,0
2006-12-02,3,0,1,0,0,11,0,5,0,5,0
2006-12-03,6,0,3,0,0,4,0,12,0,0,0
2006-12-04,13,1,8,4,0,21,0,7,0,1,0
2006-12-05,19,0,10,4,0,20,0,35,0,3,0
2006-12-06,12,1,7,0,0,28,0,3,0,1,0
2006-12-07,12,2,8,1,0,23,0,0,0,8,0
2006-12-08,9,2,11,2,0,21,0,8,0,4,0
2006-12-09,1,0,0,0,0,8,0,3,0,0,0
2006-12-10,2,0,3,0,0,4,0,2,0,4,0
2006-12-11,3,2,12,2,2,29,0,3,0,5,0
2006-12-12,6,0,5,0,3,37,0,6,0,0,0
2006-12-13,26,4,15,7,0,70,5,7,0,18,0
2006-12-14,13,3,3,0,0,50,2,4,0,1,0
2006-12-15,5,0,0,0,1,58,2,1,0,6,0
2006-12-16,1,0,0,0,0,2,0,1,0,14,0
2006-12-17,1,0,0,0,0,2,1,1,0,9,0
2006-12-18,14,7,2,3,0,8,1,5,0,33,0
2006-12-19,4,0,2,0,0,4,0,1,0,18,0
2006-12-20,13,10,0,0,0,20,2,4,0,7,0
2006-12-21,5,0,0,1,1,5,0,1,0,2,0
2006-12-22,10,3,0,1,0,44,0,3,0,1,0
2006-12-23,9,4,0,0,0,1,0,8,0,1,0
2006-12-24,1,0,0,0,1,2,0,2,0,0,0
2006-12-25,1,0,0,1,0,3,0,1,0,1,0
2006-12-26,0,0,0,2,1,7,0,1,0,0,0
2006-12-27,1,0,0,3,0,1,0,1,0,0,0
2006-12-28,4,1,0,2,0,6,0,4,0,0,0
2006-12-29,0,0,0,2,0,2,0,0,0,0,0
2006-12-30,0,0,0,0,0,1,0,0,0,0,0
2007-01-01,0,0,0,0,0,2,0,0,0,0,0
2007-01-02,2,0,0,0,0,40,4,0,0,0,0
2007-01-03,5,3,0,6,3,41,0,2,0,1,0
2007-01-04,10,0,0,0,3,29,0,1,0,0,0
2007-01-05,11,3,0,1,3,16,0,0,0,0,0
2007-01-06,2,0,0,0,1,0,0,0,0,0,0
2007-01-07,4,0,0,0,1,4,0,6,0,0,0
2007-01-08,6,2,0,2,15,34,0,5,0,0,0
2007-01-09,4,2,0,2,1,22,0,0,0,0,0
2007-01-10,2,0,0,2,4,42,0,7,0,0,0
2007-01-11,2,1,1,0,1,25,0,0,0,0,0
2007-01-12,12,5,0,1,0,40,0,0,0,0,0
2007-01-13,0,3,0,1,0,8,0,4,0,0,0
2007-01-14,0,0,1,0,1,14,1,0,0,0,0
2007-01-15,6,6,0,0,4,38,0,1,0,11,0
2007-01-16,9,7,1,0,0,38,1,0,0,10,0
2007-01-17,17,8,1,1,2,86,6,5,0,3,0
2007-01-18,25,5,1,0,2,81,1,2,0,5,0
2007-01-19,24,1,1,0,1,38,4,27,0,1,0
2007-01-20,2,0,0,0,0,12,1,5,0,1,0
2007-01-21,4,0,0,0,2,10,0,5,0,1,0
2007-01-22,5,8,2,2,3,32,0,14,0,7,0
2007-01-23,11,4,1,2,10,29,0,10,0,3,0
2007-01-24,16,7,0,1,4,42,2,16,0,1,0
2007-01-25,21,0,1,2,7,31,0,3,0,0,0
2007-01-26,6,8,3,3,4,34,2,2,0,1,0
2007-01-27,18,0,0,0,5,6,0,1,0,2,0
2007-01-28,12,1,0,1,11,23,0,2,0,0,0
2007-01-29,18,2,1,2,7,35,0,17,0,10,0
